"job_title","seniority_level","status","location","post_date","industry","ownership","company_size","revenue","salary","skills","salary_clean","salary_min","salary_max","salary_num","salary_usd"
"data scientist","junior","on-site","Jersey City, NJ . Whitehouse Station, NJ . Simsbury, CT . Philadelphia, PA","a month ago","Finance","Public","29,410",NA,"79,463 - 135,176","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'linux', 'airflow', 'sql', 'machine learning', 'database', 'azure', 'tensorflow']","79463 - 135176",79463,NA,79463,89427.6602
"data scientist","senior","on-site","Mountain View, CA","4 days ago","Technology","Public","17,020","17,020","163,490 - 170,340","['sql', 'machine learning', 'r', 'python']","163490 - 170340",163490,NA,163490,183991.646
"data scientist","lead","on-site","San Francisco, CA","14 days ago","Technology","Public","94,560","94,560","231,078 - 286,791","['machine learning']","231078 - 286791",231078,NA,231078,260055.1812
"data scientist","senior","hybrid","San Francisco, CA . Hybrid","12 days ago","Finance","Private","780","780","204,593 - 281,312","[]","204593 - 281312",204593,NA,204593,230248.9622
"data scientist","senior",NA,"Raleigh, NC","6 days ago","Technology","Public","10,040",NA,"99,557","['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']","99557",99557,NA,99557,112041.4478
"data scientist","senior",NA,"Bengaluru, Karnataka, India","21 days ago","Technology","Private","3,550","3,550","19,234","['pytorch', 'aws', 'git', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'deep learning', 'keras', 'azure', 'tensorflow', 'tableau']","19234",19234,NA,19234,21645.9436
"data scientist","lead","on-site","McLean, VA","18 days ago","Retail","Public","55,100","55,100","262,864 - 300,036","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']","262864 - 300036",262864,NA,262864,295827.1456
"data scientist","senior","on-site","San Jose, CA . Austin, TX","7 days ago","Technology","Public","21,260","21,260","117,457 - 213,904","['sql', 'python']","117457 - 213904",117457,NA,117457,132186.1078
"data scientist","senior","hybrid","San Francisco, CA . Hybrid","12 days ago","Finance","Private","780","780","204,590 - 281,309","[]","204590 - 281309",204590,NA,204590,230245.586
"data scientist","lead","on-site","McLean, VA","21 days ago","Retail","Public","55,100","55,100","262,861 - 300,033","['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']","262861 - 300033",262861,NA,262861,295823.7694
"machine learning engineer","senior","on-site","South San Francisco, CA . New York, NY","4 days ago","Technology","Private","14,060","14,060","177,193","['pytorch', 'r', 'python', 'scala', 'java', 'machine learning', 'deep learning', 'tensorflow']","177193",177193,NA,177193,199413.0022
"data scientist","senior","hybrid","San Francisco, CA . Hybrid","7 days ago","Technology","Public","5,020","5,020","135,174 - 168,967","[]","135174 - 168967",135174,NA,135174,152124.8196
"data scientist","senior","remote","Bogota, D.C., Capital District, Colombia","5 days ago","Technology",NA,"Private",NA,"7,680","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']","7680",7680,NA,7680,8643.072
"data scientist","midlevel","remote","San Francisco, CA . Atlanta, GA . Portland, OR . Seattle, WA . Pittsburgh, PA + 2 More","11 days ago","Technology","Public","55,040","55,040","118,739","['machine learning']","118739",118739,NA,118739,133628.8706
"data scientist","midlevel","on-site","San Francisco, CA","a month ago","Technology","Public","94,540","94,540","132,439 - 186,325","['sql', 'machine learning', 'r', 'python']","132439 - 186325",132439,NA,132439,149046.8506
"data scientist","senior","on-site","Sunnyvale, CA","12 days ago","Retail","Public",NA,NA,"118,736 - 237,469","['pytorch', 'spark', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'deep learning', 'keras', 'azure', 'tensorflow']","118736 - 237469",118736,NA,118736,133625.4944
"data scientist","senior","hybrid","Dublin, County Dublin, Ireland . Hybrid","3 days ago","Healthcare","Public","37,990",NA,"52,987","['aws', 'r', 'python', 'airflow', 'sql', 'machine learning', 'azure', 'tableau']","52987",52987,NA,52987,59631.5698
"data scientist","senior","remote",NA,"6 days ago","Technology","Private","45","45","146,136 - 159,836","[]","146136 - 159836",146136,NA,146136,164461.4544
"data scientist","senior",NA,"South San Francisco, CA","a month ago","Healthcare","Private","250","250","109,602 - 168,968","['r', 'python']","109602 - 168968",109602,NA,109602,123346.0908
"data scientist","senior",NA,"Singapore, Singapore","3 days ago","Technology","Public","40,040","40,040","85,616","['git', 'python', 'java', 'sql', 'machine learning']","85616",85616,NA,85616,96352.2464
"data scientist","senior","on-site","Bentonville, AR","14 days ago","Retail","Public",NA,NA,"100,468 - 200,934","['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']","100468 - 200934",100468,NA,100468,113066.6872
"data scientist","midlevel","hybrid","Arlington, VA . Hybrid","6 days ago","Technology","Public","27,030",NA,"70,880 - 160,751","['spark', 'r', 'python', 'sql', 'hadoop', 'machine learning']","70880 - 160751",70880,NA,70880,79768.352
"data scientist","midlevel",NA,"Kochi, Kerala, India","14 days ago","Technology","Public","492,195","492,195","12,728 - 26,188","['aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'hadoop', 'azure', 'tableau']","12728 - 26188",12728,NA,12728,14324.0912
"data scientist","senior","hybrid","New York, NY . Hybrid","2 months ago","Healthcare","Public","300,010","300,010","101,605 - 203,204","['pytorch', 'aws', 'python', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure']","101605 - 203204",101605,NA,101605,114346.267
"data scientist","senior",NA,"Bengaluru East, Karnataka, India","5 days ago","Technology","Public","261,060","261,060","9,587","['machine learning']","9587",9587,NA,9587,10789.2098
"data scientist","midlevel","hybrid","Washington, DC . Hybrid","14 days ago","Technology","Public","27,070",NA,"70,883 - 160,754","['machine learning', 'tableau', 'python']","70883 - 160754",70883,NA,70883,79771.7282
"data scientist","senior","hybrid","Sevilla La Nueva, Community of Madrid, Spain . Hybrid","14 days ago","Technology","Private","263,590","263,590","32,155","['pytorch', 'aws', 'r', 'python', 'docker', 'opencv', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure', 'tensorflow']","32155",32155,NA,32155,36187.237
"data scientist","senior","hybrid","Chantilly, VA . Hybrid","7 days ago","Technology","Public","27,050",NA,"90,426 - 205,505","['r', 'python', 'java', 'sql', 'database', 'tableau']","90426 - 205505",90426,NA,90426,101765.4204
"data scientist","midlevel","on-site","Riverside, CA . On-site","a month ago","Technology","Public","20,010",NA,"82,476","['pytorch', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure', 'tensorflow']","82476",82476,NA,82476,92818.4904
"data scientist","lead","on-site","Colorado Springs, CO","14 days ago","Finance","Private","33,010","33,010","137,005","['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']","137005",137005,NA,137005,154185.427
"data scientist","midlevel","on-site","Los Angeles, CA","18 days ago","Technology","Public","94,590","94,590","158,014 - 221,034","['sql', 'machine learning', 'r', 'python']","158014 - 221034",158014,NA,158014,177828.9556
"data scientist","senior",NA,"Fort Meade, MD","7 days ago","Technology","Private","5,060","5,060","102,293 - 163,486","['tableau']","102293 - 163486",102293,NA,102293,115120.5422
"data scientist","senior","on-site","Bengaluru, Karnataka, India","2 months ago","Retail","Public","409,050","409,050","31,210 - 58,197","['spark', 'machine learning', 'git', 'python']","31210 - 58197",31210,NA,31210,35123.734
"data scientist","lead","on-site","Mumbai, Maharashtra, India","14 days ago","Healthcare","Public","37,950",NA,"29,799 - 32,903","['git', 'r', 'python', 'airflow', 'sql', 'machine learning']","29799 - 32903",29799,NA,29799,33535.7946
"data scientist","midlevel","on-site","Sunnyvale, CA","a month ago","Technology","Public","94,590","94,590","132,433 - 186,319","['sql', 'machine learning', 'r', 'python']","132433 - 186319",132433,NA,132433,149040.0982
"data scientist","senior",NA,"San Francisco, CA","25 days ago","Technology","Public","17,020","17,020","173,540","['sql', 'machine learning', 'r', 'python']","173540",173540,NA,173540,195301.916
"data scientist","lead","on-site","Sunnyvale, CA","14 days ago","Retail","Public",NA,NA,"182,672","['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']","182672",182672,NA,182672,205579.0688
"machine learning engineer","senior","hybrid","Noida, Uttar Pradesh, India . Ahmedabad, Gujarat, India . Trivandrum, Kerala, India . Bengaluru, Karnataka, India . Hyderabad, Telangana, India + 2 More . Hybrid","a month ago","Technology","Public","212,630","212,630","41,974","['pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'deep learning', 'sql', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'tensorflow']","41974",41974,NA,41974,47237.5396
"data scientist","senior","on-site","San Francisco, CA . Seattle, WA . Atlanta, GA","5 days ago","Technology","Public","65,820","65,820","183,405 - 252,178","['spark', 'r', 'python', 'airflow', 'hadoop']","183405 - 252178",183405,NA,183405,206403.987
"data scientist","senior","hybrid","Bengaluru, Karnataka, India . Hybrid","14 days ago","Technology","Public","34,660","34,660","32,875 - 47,285","['sql', 'machine learning', 'python']","32875 - 47285",32875,NA,32875,36997.525
"data scientist",NA,"on-site",NA,"14 days ago","Technology","Public","2,270",NA,"155,610 - 207,329","[]","155610 - 207329",155610,NA,155610,175123.494
"data scientist","senior",NA,"London, England, United Kingdom","14 days ago","Technology","Public","26,090",NA,"78,110","['r', 'python', 'sql', 'hadoop', 'machine learning', 'tableau']","78110",78110,NA,78110,87904.994
"data scientist","senior","on-site","Chantilly, VA . On-site","8 days ago","Technology","Public","26,020","26,020","114,169","['amazon', 'aws', 'python']","114169",114169,NA,114169,128485.7926
"data scientist","midlevel","hybrid","Washington, DC . Hybrid","14 days ago","Finance","Public","21,030","21,030","106,410 - 164,863","['spark', 'hadoop', 'sql', 'python']","106410 - 164863",106410,NA,106410,119753.814
"data scientist","senior","on-site","Bellevue, WA","6 days ago","Retail","Public","865,416","865,416","117,828 - 219,207","['amazon', 'r', 'python', 'sql', 'machine learning']","117828 - 219207",117828,NA,117828,132603.6312
"data scientist","senior",NA,"Jacksonville, FL","6 days ago","Technology","Public","5,010",NA,"38,945","['pytorch', 'spark', 'python', 'sql', 'machine learning']","38945",38945,NA,38945,43828.703
"data scientist","senior","on-site","Bengaluru East, Karnataka, India","14 days ago","Technology","Public","261,060","261,060","9,586","['sql', 'machine learning', 'r', 'python']","9586",9586,NA,9586,10788.0844
"data scientist","senior",NA,"Spain","7 days ago","Technology","Public","990",NA,"54,805","['pandas', 'python', 'docker', 'airflow', 'sql', 'gcp', 'machine learning']","54805",54805,NA,54805,61677.547
"data scientist","lead",NA,"Albany, NY","a month ago","Healthcare","Public","300,010","300,010","131,704 - 263,406","['sql', 'machine learning', 'python']","131704 - 263406",131704,NA,131704,148219.6816
"data scientist","senior","on-site","Mason, OH","7 days ago","Manufacturing","Public","101,040","101,040","77,642 - 105,041","['aws', 'machine learning', 'r', 'azure']","77642 - 105041",77642,NA,77642,87378.3068
"data scientist","junior",NA,"Bengaluru, Karnataka, India","a month ago","Technology","Public","222,050","222,050","10,049","['deep learning', 'machine learning']","10049",10049,NA,10049,11309.1446
"data scientist","senior","on-site","Overland Park, KS . Bellevue, WA","3 months ago","Technology","Public","83,550",NA,"116,364 - 209,888","['spark', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'deep learning']","116364 - 209888",116364,NA,116364,130956.0456
"data scientist","senior","on-site","Homestead, FL","a month ago","Technology","Public","20,010",NA,"63,118 - 129,242","['sql', 'machine learning', 'r', 'python']","63118 - 129242",63118,NA,63118,71032.9972
"data scientist","senior","remote","Raleigh, NC","a month ago","Technology","Public","10,070",NA,"99,560","['pandas', 'numpy', 'pytorch', 'spark', 'scikit-learn', 'python', 'scala', 'java', 'sql', 'machine learning', 'keras', 'deep learning', 'tensorflow']","99560",99560,NA,99560,112044.824
"data scientist","midlevel",NA,"McLean, VA","a month ago","Technology","Public","27,390",NA,"95,585 - 172,784","['aws', 'git', 'python', 'sql', 'database', 'machine learning', 'matplotlib', 'tensorflow', 'tableau']","95585 - 172784",95585,NA,95585,107571.359
"data scientist","senior","remote","Raleigh, NC . Fully Remote","a month ago","Technology","Public","10,020",NA,"99,554","['spark', 'python', 'machine learning', 'hadoop', 'deep learning']","99554",99554,NA,99554,112038.0716
"data scientist","senior","remote","Mexico City Metropolitan Area","5 days ago","Technology",NA,"Private",NA,"7,678","['pandas', 'numpy', 'python', 'sklearn', 'machine learning', 'matplotlib']","7678",7678,NA,7678,8640.8212
"data scientist","senior","on-site","Bethesda, MD . On-site","a month ago","Technology","Public","27,400",NA,"77,773 - 140,587","['amazon', 'aws', 'git', 'r', 'python', 'docker', 'sql', 'kubernetes', 'hadoop']","77773 - 140587",77773,NA,77773,87525.7342
"data scientist","senior","on-site","United States","7 days ago","Technology","Public","1,300",NA,"115,088 - 143,858","['aws', 'git', 'r', 'python', 'sql', 'machine learning']","115088 - 143858",115088,NA,115088,129520.0352
"data scientist","senior","on-site","Cincinnati, OH","a month ago","Finance","Public","62,040","62,040","161,759 - 271,723","['spark', 'sql', 'machine learning', 'python']","161759 - 271723",161759,NA,161759,182043.5786
"data scientist","midlevel",NA,"Pune, Maharashtra, India","14 days ago","Technology","Public","492,235","492,235","12,730 - 26,190","['r', 'python', 'java', 'sql', 'database', 'machine learning']","12730 - 26190",12730,NA,12730,14326.342
"data scientist","senior","remote",NA,"6 months ago","Energy","Private","90","90","168,968 - 210,068","[]","168968 - 210068",168968,NA,168968,190156.5872
"machine learning engineer","senior",NA,"Bengaluru, Karnataka, India","14 days ago","Technology","Public","492,235","492,235","10,525 - 26,186","['sql', 'python']","10525 - 26186",10525,NA,10525,11844.835
"data scientist",NA,"on-site","San Francisco, California, United States . On-site","a month ago","Finance","Private","950","950","138,831 - 173,538","[]","138831 - 173538",138831,NA,138831,156240.4074
"data scientist","senior",NA,"Singapore, Singapore","5 days ago","Technology","Public","36,130",NA,"104,657 - 128,182","['spark', 'aws', 'git', 'python', 'sql', 'gcp', 'deep learning', 'azure', 'tensorflow']","104657 - 128182",104657,NA,104657,117780.9878
